ds,y
2017-03-01,78686
2017-03-01,76519
2017-03-01,48027
2017-03-01,40987
2017-03-01,14521
2017-03-01,28337
2017-03-01,19578
2017-03-01,18046
2017-03-01,72542
2017-03-01,38715
2017-03-01,116207
2017-03-01,54427
2017-03-01,78132
2017-03-01,0
2017-03-01,36013
2017-03-01,24455
2017-03-01,33715
2017-03-01,41624
2017-03-01,78461
2017-03-01,90188
2017-03-01,39832
2017-03-01,24221
2017-03-01,23748
2017-03-01,43020
2017-03-01,54263
2017-03-01,40369
2017-03-01,14842
2017-03-01,90823
2017-03-01,86541
2017-03-01,63264
2017-03-01,72064
2017-03-01,65261
2017-03-01,21599
2017-03-01,47661
2017-03-01,22167
2017-03-01,58201
2017-03-01,62981
2017-03-01,45319
2017-03-01,37307
2017-03-01,45912
2017-03-01,50788
2017-03-01,18971
2017-03-01,28030
2017-03-01,154892
2017-03-01,133681
2017-03-01,103927
2017-03-01,45716
2017-03-01,83402
2017-03-01,26837
2017-03-01,35226
2017-03-01,88849
2017-03-01,18275
2017-03-01,78196
2017-03-01,20131
2017-03-01,56327
2017-03-01,29953
2017-03-01,29263
2017-03-01,41897
2017-03-01,99122
2017-03-01,61985
2017-03-01,13029
2017-03-01,40493
2017-03-01,66633
2017-03-01,76427
2017-03-01,65496
2017-03-01,50120
2017-03-01,44593
2017-03-01,67057
2017-03-01,88471
2017-03-01,65955
2017-03-01,67961
2017-03-01,51344
2017-03-01,47505
2017-03-01,22930
2017-03-01,81240
2017-03-01,10998
2017-03-01,88202
2017-03-01,161540
2017-03-01,28205
2017-03-01,62428
2017-03-01,68006
2017-03-01,42251
2017-03-01,105788
2017-03-01,71313
2017-03-01,49188
2017-03-01,66993
2017-03-01,52859
2017-03-01,37312
2017-03-01,147306
2017-03-01,98802
2017-03-01,9909
2017-03-01,140099
2017-03-01,83515
2017-03-01,138350
2017-03-01,152676
2017-03-01,195813
2017-03-01,50634
2017-03-01,179383
2017-03-01,51783
2017-03-01,63648
2017-03-01,270572
2017-03-01,113245
2017-03-01,41402
2017-03-01,123639
2017-03-01,35747
2017-03-01,101014
2017-03-01,199549
2017-03-01,140988
2017-03-01,82247
2017-03-01,21468
2017-03-01,69776
2017-03-01,174086
2017-03-01,97754
2017-03-01,96470
2017-03-01,236279
2017-03-01,155113
2017-03-01,100729
2017-03-01,19690
2017-03-01,2
2017-03-01,10299
2017-03-01,59385
2017-03-01,37682
2017-03-01,60188
2017-03-01,66018
2017-03-01,61192
2017-03-01,28743
2017-03-01,276594
2017-03-01,172688
2017-03-01,90436
2017-03-01,161064
2017-03-01,140885
2017-03-01,76661
2017-03-01,102519
2017-03-01,160118
2017-03-01,35106
2017-03-01,58736
2017-03-01,40777
2017-03-01,79960
2017-03-01,32409
2017-03-01,65108
2017-03-01,54403
2017-03-01,72899
2017-03-01,141753
2017-03-01,58447
2017-03-01,103655
2017-03-01,77556
2017-03-01,193033
2017-03-01,41673
2017-03-01,161152
2017-03-01,72379
2017-03-01,147939
2017-03-01,77881
2017-03-01,17165
2017-03-01,56284
2017-03-01,55044
2017-03-01,125128
2017-03-01,94890
2017-03-01,223785
2017-03-01,80397
2017-03-01,136015
2017-03-01,101807
2017-03-01,99338
2017-03-01,23868
2017-03-01,17974
2017-03-01,61317
2017-03-01,111102
2017-03-01,166558
2017-03-01,48969
2017-03-01,67822
2017-03-01,152279
2017-03-01,68873
2017-03-01,258824
2017-03-01,216488
2017-03-01,138373
2017-03-01,114116
2017-03-01,10744
2017-03-01,98588
2017-03-01,106956
2017-03-01,214443
2017-03-01,89523
2017-03-01,227742
2017-03-01,67642
2017-03-01,130579
2017-03-01,215098
2017-03-01,153300
2017-03-01,88674
2017-03-01,89439
2017-03-01,70135
2017-03-01,64467
2017-03-01,6480
2017-03-01,125482
2017-03-01,71731
2017-03-01,120439
2017-03-01,112927
2017-03-01,177327
2017-03-01,177801
2017-03-01,102298
2017-03-01,122784
2017-03-01,177915
2017-03-01,130458
2017-03-01,291340
2017-03-01,400767
2017-03-01,177866
2017-03-01,325773
2017-03-01,357368
2017-02-01,162668
2017-02-01,228799
2017-02-01,54815
2017-02-01,98075
2017-02-01,36773
2017-02-01,105864
2017-02-01,29985
2017-02-01,88096
2017-02-01,172127
2017-02-01,122013
2017-02-01,69409
2017-02-01,17412
2017-02-01,60869
2017-02-01,138581
2017-02-01,83248
2017-02-01,83486
2017-02-01,187690
2017-02-01,133957
2017-02-01,84163
2017-02-01,13907
2017-02-01,2
2017-02-01,8402
2017-02-01,52331
2017-02-01,31550
2017-02-01,51393
2017-02-01,56676
2017-02-01,52338
2017-02-01,24304
2017-02-01,238104
2017-02-01,150051
2017-02-01,78489
2017-02-01,135693
2017-02-01,122308
2017-02-01,67876
2017-02-01,87973
2017-02-01,137519
2017-02-01,30056
2017-02-01,50945
2017-02-01,32335
2017-02-01,66479
2017-02-01,27858
2017-02-01,55847
2017-02-01,46688
2017-02-01,63232
2017-02-01,121297
2017-02-01,49836
2017-02-01,90659
2017-02-01,66054
2017-02-01,168315
2017-02-01,36255
2017-02-01,138414
2017-02-01,61976
2017-02-01,129051
2017-02-01,67607
2017-02-01,14299
2017-02-01,50531
2017-02-01,44930
2017-02-01,109659
2017-02-01,80199
2017-02-01,196663
2017-02-01,63981
2017-02-01,122287
2017-02-01,87002
2017-02-01,85441
2017-02-01,19917
2017-02-01,14920
2017-02-01,54395
2017-02-01,95872
2017-02-01,145339
2017-02-01,41049
2017-02-01,57560
2017-02-01,132208
2017-02-01,58665
2017-02-01,33007
2017-02-01,225538
2017-02-01,188559
2017-02-01,119951
2017-02-01,99391
2017-02-01,8989
2017-02-01,95607
2017-02-01,92900
2017-02-01,191766
2017-02-01,77254
2017-02-01,197470
2017-02-01,58052
2017-02-01,114032
2017-02-01,184680
2017-02-01,132713
2017-02-01,75495
2017-02-01,76830
2017-02-01,59285
2017-02-01,54867
2017-02-01,5502
2017-02-01,106724
2017-02-01,60936
2017-02-01,102789
2017-02-01,100932
2017-02-01,154930
2017-02-01,152573
2017-02-01,89480
2017-02-01,106288
2017-02-01,160425
2017-02-01,112413
2017-02-01,241395
2017-02-01,343472
2017-02-01,153922
2017-02-01,272875
2017-02-01,312138
2017-02-01,156857
2017-02-01,203252
2017-02-01,127902
2017-02-01,122054
2017-02-01,48826
2017-02-01,36770
2017-02-01,53747
2017-02-01,38647
2017-02-01,34651
2017-02-01,39069
2017-02-01,21568
2017-02-01,16392
2017-02-01,45301
2017-02-01,23142
2017-02-01,23066
2017-02-01,12729
2017-02-01,9507
2017-02-01,72216
2017-02-01,11216
2017-02-01,55604
2017-02-01,76450
2017-02-01,26723
2017-02-01,16612
2017-02-01,49484
2017-02-01,21682
2017-02-01,19208
2017-02-01,43544
2017-02-01,29153
2017-02-01,108594
2017-02-01,56835
2017-02-01,55477
2017-02-01,56397
2017-02-01,80735
2017-02-01,41457
2017-02-01,39960
2017-02-01,32741
2017-02-01,53545
2017-02-01,31698
2017-02-01,38677
2017-02-01,33608
2017-02-01,36281
2017-02-01,46493
2017-02-01,61952
2017-02-01,66324
2017-02-01,84206
2017-02-01,46250
2017-02-01,45418
2017-02-01,97379
2017-02-01,36434
2017-02-01,24509
2017-02-01,70120
2017-02-01,89509
2017-02-01,40342
2017-02-01,55141
2017-02-01,56341
2017-02-01,83571
2017-02-01,6338
2017-02-01,70707
2017-02-01,71254
2017-02-01,31550
2017-02-01,30866
2017-02-01,39829
2017-02-01,58755
2017-02-01,43088
2017-02-01,85061
2017-02-01,52763
2017-02-01,80211
2017-02-01,65565
2017-02-01,40983
2017-02-01,55789
2017-02-01,21914
2017-02-01,83228
2017-02-01,27310
2017-02-01,14711
2017-02-01,41138
2017-02-01,38212
2017-02-01,29109
2017-02-01,77000
2017-02-01,52547
2017-02-01,68858
2017-02-01,35348
2017-02-01,34458
2017-02-01,32081
2017-02-01,47099
2017-02-01,103964
2017-02-01,58938
2017-02-01,62910
2017-02-01,54682
2017-02-01,20087
2017-02-01,30308
2017-02-01,70052
2017-02-01,134202
2017-02-01,60874
2017-02-01,72039
2017-02-01,49956
2017-02-01,58194
2017-02-01,70304
2017-02-01,66047
2017-02-01,40974
2017-02-01,35598
2017-02-01,12282
2017-02-01,24968
2017-02-01,17173
2017-02-01,15474
2017-02-01,61839
2017-02-01,33051
2017-02-01,99083
2017-02-01,41701
2017-02-01,68262
2017-02-01,0
2017-02-01,30493
2017-02-01,20898
2017-02-01,29560
2017-02-01,34664
2017-02-01,68022
2017-02-01,77745
2017-02-01,34792
2017-02-01,21554
2017-02-01,20141
2017-02-01,37285
2017-02-01,46510
2017-02-01,34963
2017-02-01,12812
2017-02-01,77876
2017-02-01,74131
2017-02-01,53967
2017-02-01,62071
2017-02-01,58038
2017-02-01,17843
2017-02-01,39417
2017-02-01,18787
2017-02-01,49915
2017-02-01,54950
2017-02-01,38208
2017-02-01,32479
2017-02-01,40073
2017-02-01,43779
2017-02-01,16878
2017-02-01,24267
2017-02-01,135875
2017-02-01,116809
2017-02-01,91788
2017-02-01,38582
2017-02-01,72561
2017-02-01,23098
2017-02-01,30015
2017-02-01,79272
2017-02-01,15688
2017-02-01,68655
2017-02-01,17575
2017-02-01,50651
2017-02-01,23977
2017-02-01,26263
2017-02-01,35734
2017-02-01,83228
2017-02-01,53775
2017-02-01,10969
2017-02-01,34541
2017-02-01,56956
2017-02-01,66298
2017-02-01,55040
2017-02-01,42389
2017-02-01,39789
2017-02-01,57460
2017-02-01,76320
2017-02-01,55672
2017-02-01,59210
2017-02-01,43907
2017-02-01,40497
2017-02-01,18719
2017-02-01,70047
2017-02-01,9665
2017-02-01,77776
2017-02-01,140554
2017-02-01,24183
2017-02-01,54352
2017-02-01,58567
2017-02-01,36600
2017-02-01,89622
2017-02-01,58090
2017-02-01,43312
2017-02-01,56411
2017-02-01,45008
2017-02-01,31152
2017-02-01,126866
2017-02-01,86162
2017-02-01,8328
2017-02-01,121755
2017-02-01,71520
2017-02-01,117857
2017-02-01,128761
2017-02-01,166850
2017-02-01,41609
2017-02-01,154472
2017-01-01,45088
2017-01-01,236172
2017-01-01,31707
2017-01-01,30773
2017-01-01,37053
2017-01-01,57682
2017-01-01,42624
2017-01-01,83361
2017-01-01,51772
2017-01-01,76136
2017-01-01,65989
2017-01-01,39349
2017-01-01,54388
2017-01-01,21104
2017-01-01,82675
2017-01-01,26844
2017-01-01,14403
2017-01-01,39972
2017-01-01,37986
2017-01-01,28274
2017-01-01,75790
2017-01-01,52263
2017-01-01,67306
2017-01-01,33691
2017-01-01,33166
2017-01-01,33086
2017-01-01,46081
2017-01-01,100487
2017-01-01,57861
2017-01-01,61115
2017-01-01,54502
2017-01-01,18870
2017-01-01,29287
2017-01-01,69848
2017-01-01,137159
2017-01-01,59742
2017-01-01,72493
2017-01-01,48544
2017-01-01,53672
2017-01-01,68374
2017-01-01,64656
2017-01-01,40652
2017-01-01,34763
2017-01-01,11970
2017-01-01,24579
2017-01-01,16628
2017-01-01,15601
2017-01-01,60576
2017-01-01,33560
2017-01-01,96949
2017-01-01,43150
2017-01-01,67453
2017-01-01,1
2017-01-01,29945
2017-01-01,21315
2017-01-01,27979
2017-01-01,33643
2017-01-01,66712
2017-01-01,76900
2017-01-01,33809
2017-01-01,21064
2017-01-01,19030
2017-01-01,36825
2017-01-01,45589
2017-01-01,33916
2017-01-01,12683
2017-01-01,78840
2017-01-01,72128
2017-01-01,53387
2017-01-01,60469
2017-01-01,56314
2017-01-01,17947
2017-01-01,38212
2017-01-01,18262
2017-01-01,49336
2017-01-01,50519
2017-01-01,36310
2017-01-01,30545
2017-01-01,38378
2017-01-01,43216
2017-01-01,16859
2017-01-01,23987
2017-01-01,131438
2017-01-01,114602
2017-01-01,86952
2017-01-01,38864
2017-01-01,71224
2017-01-01,22526
2017-01-01,29243
2017-01-01,77170
2017-01-01,15288
2017-01-01,67495
2017-01-01,17630
2017-01-01,49291
2017-01-01,22894
2017-01-01,25521
2017-01-01,34731
2017-01-01,80159
2017-01-01,53261
2017-01-01,10812
2017-01-01,34966
2017-01-01,55361
2017-01-01,62578
2017-01-01,53404
2017-01-01,41239
2017-01-01,37726
2017-01-01,52511
2017-01-01,74761
2017-01-01,54141
2017-01-01,56980
2017-01-01,43378
2017-01-01,43938
2017-01-01,18045
2017-01-01,69025
2017-01-01,9691
2017-01-01,74605
2017-01-01,139323
2017-01-01,25623
2017-01-01,53757
2017-01-01,56644
2017-01-01,35303
2017-01-01,81084
2017-01-01,55461
2017-01-01,41407
2017-01-01,119005
2017-01-01,122514
2017-01-01,195708
2017-01-01,106795
2017-01-01,338786
2017-01-01,308591
2017-01-01,141085
2017-01-01,328316
2017-01-01,229453
2017-01-01,110943
2017-01-01,158179
2017-01-01,104746
2017-01-01,86265
2017-01-01,145579
2017-01-01,152342
2017-01-01,98482
2017-01-01,99186
2017-01-01,57647
2017-01-01,105236
2017-01-01,5179
2017-01-01,51459
2017-01-01,56918
2017-01-01,73569
2017-01-01,73197
2017-01-01,130485
2017-01-01,170271
2017-01-01,121565
2017-01-01,56971
2017-01-01,189566
2017-01-01,74810
2017-01-01,188919
2017-01-01,91698
2017-01-01,63504
2017-01-01,8917
2017-01-01,97624
2017-01-01,116027
2017-01-01,184282
2017-01-01,218538
2017-01-01,31006
2017-01-01,58529
2017-01-01,127638
2017-01-01,56515
2017-01-01,40572
2017-01-01,141353
2017-01-01,95293
2017-01-01,53008
2017-01-01,15288
2017-01-01,22497
2017-01-01,80774
2017-01-01,90291
2017-01-01,107577
2017-01-01,52941
2017-01-01,190699
2017-01-01,78367
2017-01-01,106545
2017-01-01,43948
2017-01-01,48694
2017-01-01,13509
2017-01-01,65886
2017-01-01,125845
2017-01-01,64750
2017-01-01,138185
2017-01-01,35341
2017-01-01,160570
2017-01-01,61847
2017-01-01,89365
2017-01-01,48993
2017-01-01,114540
2017-01-01,62500
2017-01-01,46342
2017-01-01,55536
2017-01-01,25799
2017-01-01,63622
2017-01-01,33317
2017-01-01,49978
2017-01-01,29791
2017-01-01,135795
2017-01-01,88076
2017-01-01,66403
2017-01-01,111876
2017-01-01,129806
2017-01-01,76907
2017-01-01,139586
2017-01-01,236043
2017-01-01,24264
2017-01-01,51034
2017-01-01,54125
2017-01-01,50541
2017-01-01,30355
2017-01-01,51523
2017-01-01,9571
2017-01-01,3
2017-01-01,18267
2017-01-01,77657
2017-01-01,131481
2017-01-01,159816
2017-01-01,81634
2017-01-01,82414
2017-01-01,126558
2017-01-01,58226
2017-01-01,16568
2017-01-01,66256
2017-01-01,120040
2017-01-01,169238
2017-01-01,83529
2017-01-01,28671
2017-01-01,104759
2017-01-01,35472
2017-01-01,94729
2017-01-01,231532
2017-01-01,53690
2017-01-01,43923
2017-01-01,151073
2017-01-01,41868
2017-01-01,171691
2017-01-01,127278
2017-01-01,115442
2017-01-01,70666
2017-01-01,123073
2017-01-01,7494
2017-01-01,83503
2017-01-01,124393
2017-01-01,30668
2017-01-01,44497
2017-01-01,50733
2017-01-01,47869
2017-01-01,38339
2017-01-01,53065
2017-01-01,37511
2017-01-01,34928
2017-01-01,38774
2017-01-01,21173
2017-01-01,15622
2017-01-01,43898
2017-01-01,23111
2017-01-01,22033
2017-01-01,12259
2017-01-01,9092
2017-01-01,71751
2017-01-01,11839
2017-01-01,53949
2017-01-01,80433
2017-01-01,26672
2017-01-01,17277
2017-01-01,47958
2017-01-01,21176
2017-01-01,19366
2017-01-01,43566
2017-01-01,27753
2017-01-01,108008
2017-01-01,55460
2017-01-01,53803
2017-01-01,56167
2017-01-01,78955
2017-01-01,41372
2017-01-01,40662
2017-01-01,31011
2017-01-01,53381
2017-01-01,31768
2017-01-01,35878
2017-01-01,32378
2017-01-01,35558
2017-01-01,46993
2017-01-01,62246
2017-01-01,66092
2017-01-01,82793
2017-01-01,52102
2017-01-01,43285
2017-01-01,94341
2017-01-01,35263
2017-01-01,24264
2017-01-01,66634
2017-01-01,89071
2017-01-01,40195
2017-01-01,53421
2017-01-01,55335
2017-01-01,82207
2017-01-01,6129
2016-12-01,68606
2016-12-01,69748
2016-12-01,172642
2016-12-01,122174
2016-12-01,176270
2016-12-01,126355
2016-12-01,270530
2016-12-01,382069
2016-12-01,179502
2016-12-01,307262
2016-12-01,344587
2016-12-01,126263
2016-12-01,226036
2016-12-01,135180
2016-12-01,140426
2016-12-01,26721
2016-12-01,14099
2016-12-01,38952
2016-12-01,45401
2016-12-01,75212
2016-12-01,77754
2016-12-01,64142
2016-12-01,53724
2016-12-01,84268
2016-12-01,66855
2016-12-01,149748
2016-12-01,79181
2016-12-01,33322
2016-12-01,22287
2016-12-01,59391
2016-12-01,69072
2016-12-01,65059
2016-12-01,113150
2016-12-01,53897
2016-12-01,35913
2016-12-01,38156
2016-12-01,37815
2016-12-01,74569
2016-12-01,58616
2016-12-01,83489
2016-12-01,32279
2016-12-01,42448
2016-12-01,44513
2016-12-01,16642
2016-12-01,30517
2016-12-01,91978
2016-12-01,24015
2016-12-01,61695
2016-12-01,45805
2016-12-01,75181
2016-12-01,87646
2016-12-01,59035
2016-12-01,92887
2016-12-01,48151
2016-12-01,65998
2016-12-01,41624
2016-12-01,34312
2016-12-01,34900
2016-12-01,80626
2016-12-01,77420
2016-12-01,7382
2016-12-01,92975
2016-12-01,59864
2016-12-01,60631
2016-12-01,44083
2016-12-01,99883
2016-12-01,76300
2016-12-01,26484
2016-12-01,39339
2016-12-01,108347
2016-12-01,49574
2016-12-01,54026
2016-12-01,92408
2016-12-01,72011
2016-12-01,68704
2016-12-01,50721
2016-12-01,40028
2016-12-01,35925
2016-12-01,40572
2016-12-01,35669
2016-12-01,59568
2016-12-01,34709
2016-12-01,43480
2016-12-01,45580
2016-12-01,89058
2016-12-01,61402
2016-12-01,61203
2016-12-01,61852
2016-12-01,119050
2016-12-01,33032
2016-12-01,52922
2016-12-01,21192
2016-12-01,23729
2016-12-01,58599
2016-12-01,18581
2016-12-01,30048
2016-12-01,88506
2016-12-01,61453
2016-12-01,11542
2016-12-01,79038
2016-12-01,9763
2016-12-01,14302
2016-12-01,25442
2016-12-01,24980
2016-12-01,51685
2016-12-01,18095
2016-12-01,24097
2016-12-01,43006
2016-12-01,38274
2016-12-01,43642
2016-12-01,59305
2016-12-01,40886
2016-12-01,53644
2016-12-01,19531
2016-12-01,17133
2016-12-01,68741
2016-12-01,37807
2016-12-01,109178
2016-12-01,48040
2016-12-01,74334
2016-12-01,1
2016-12-01,34006
2016-12-01,23649
2016-12-01,32504
2016-12-01,37511
2016-12-01,75196
2016-12-01,85893
2016-12-01,37795
2016-12-01,24581
2016-12-01,22349
2016-12-01,41172
2016-12-01,51332
2016-12-01,37793
2016-12-01,14581
2016-12-01,86835
2016-12-01,82190
2016-12-01,61683
2016-12-01,68012
2016-12-01,63720
2016-12-01,20132
2016-12-01,43763
2016-12-01,21594
2016-12-01,56210
2016-12-01,60388
2016-12-01,42572
2016-12-01,35654
2016-12-01,43826
2016-12-01,48407
2016-12-01,21196
2016-12-01,25896
2016-12-01,150054
2016-12-01,132427
2016-12-01,101765
2016-12-01,43454
2016-12-01,78743
2016-12-01,26155
2016-12-01,32429
2016-12-01,85059
2016-12-01,16992
2016-12-01,74903
2016-12-01,20579
2016-12-01,57249
2016-12-01,27688
2016-12-01,28718
2016-12-01,39390
2016-12-01,91205
2016-12-01,59600
2016-12-01,12658
2016-12-01,39322
2016-12-01,64023
2016-12-01,72206
2016-12-01,60924
2016-12-01,46327
2016-12-01,43084
2016-12-01,63391
2016-12-01,85345
2016-12-01,61739
2016-12-01,68511
2016-12-01,48550
2016-12-01,43381
2016-12-01,20661
2016-12-01,78008
2016-12-01,10981
2016-12-01,84679
2016-12-01,155145
2016-12-01,26748
2016-12-01,58936
2016-12-01,64507
2016-12-01,40218
2016-12-01,109907
2016-12-01,64962
2016-12-01,49435
2016-12-01,59075
2016-12-01,50140
2016-12-01,34614
2016-12-01,139446
2016-12-01,95994
2016-12-01,8895
2016-12-01,139444
2016-12-01,80167
2016-12-01,133730
2016-12-01,144356
2016-12-01,185910
2016-12-01,44591
2016-12-01,172589
2016-12-01,51749
2016-12-01,61852
2016-12-01,261318
2016-12-01,107785
2016-12-01,40925
2016-12-01,118489
2016-12-01,33404
2016-12-01,99986
2016-12-01,191341
2016-12-01,133838
2016-12-01,82244
2016-12-01,19061
2016-12-01,68088
2016-12-01,157387
2016-12-01,92212
2016-12-01,93216
2016-12-01,201796
2016-12-01,150571
2016-12-01,99989
2016-12-01,16958
2016-12-01,2
2016-12-01,10671
2016-12-01,69427
2016-12-01,35323
2016-12-01,57784
2016-12-01,61743
2016-12-01,57495
2016-12-01,27862
2016-12-01,266036
2016-12-01,171622
2016-12-01,86508
2016-12-01,152652
2016-12-01,140257
2016-12-01,78226
2016-12-01,99366
2016-12-01,154239
2016-12-01,33478
2016-12-01,57858
2016-12-01,40781
2016-12-01,71559
2016-12-01,32904
2016-12-01,63102
2016-12-01,53917
2016-12-01,70858
2016-12-01,139005
2016-12-01,54409
2016-12-01,106491
2016-12-01,74698
2016-12-01,186321
2016-12-01,40515
2016-12-01,156089
2016-12-01,72030
2016-12-01,145322
2016-12-01,75545
2016-12-01,16138
2016-12-01,55451
2016-12-01,50604
2016-12-01,121141
2016-12-01,89322
2016-12-01,220322
2016-12-01,72823
2016-12-01,127573
2016-12-01,100286
2016-12-01,93351
2016-12-01,22978
2016-12-01,16829
2016-12-01,63227
2016-12-01,107910
2016-12-01,158104
2016-12-01,46392
2016-12-01,63060
2016-12-01,147092
2016-12-01,66566
2016-12-01,36074
2016-12-01,253791
2016-12-01,209484
2016-12-01,131646
2016-12-01,109947
2016-12-01,10363
2016-12-01,74624
2016-12-01,102193
2016-12-01,211839
2016-12-01,87400
2016-12-01,216656
2016-12-01,61653
2016-12-01,133283
2016-12-01,211305
2016-12-01,147498
2016-12-01,85220
2016-12-01,83785
2016-12-01,65062
2016-12-01,62037
2016-12-01,6026
2016-12-01,118642
2016-12-01,67791
2016-12-01,112652
2016-12-01,111072
2016-11-01,170006
2016-11-01,100061
2016-11-01,59566
2016-11-01,20347
2016-11-01,59981
2016-11-01,25731
2016-11-01,47695
2016-11-01,44924
2016-11-01,114855
2016-11-01,92886
2016-11-01,138692
2016-11-01,20109
2016-11-01,44343
2016-11-01,51914
2016-11-01,31292
2016-11-01,60960
2016-11-01,41240
2016-11-01,192587
2016-11-01,77795
2016-11-01,127708
2016-11-01,64480
2016-11-01,153655
2016-11-01,129015
2016-11-01,78525
2016-11-01,104082
2016-11-01,146795
2016-11-01,184501
2016-11-01,131013
2016-11-01,248664
2016-11-01,164305
2016-11-01,182014
2016-11-01,89600
2016-11-01,8812
2016-11-01,89974
2016-11-01,89640
2016-11-01,38743
2016-11-01,68744
2016-11-01,94904
2016-11-01,61891
2016-11-01,51883
2016-11-01,16288
2016-11-01,63225
2016-11-01,30099
2016-11-01,55588
2016-11-01,160693
2016-11-01,131339
2016-11-01,68623
2016-11-01,175882
2016-11-01,34618
2016-11-01,75943
2016-11-01,150996
2016-11-01,57321
2016-11-01,52770
2016-11-01,85224
2016-11-01,39786
2016-11-01,4
2016-11-01,59656
2016-11-01,60804
2016-11-01,134742
2016-11-01,96155
2016-11-01,72342
2016-11-01,32962
2016-11-01,150962
2016-11-01,70615
2016-11-01,147425
2016-11-01,256155
2016-11-01,26916
2016-11-01,10762
2016-11-01,118425
2016-11-01,65046
2016-11-01,46163
2016-11-01,6217
2016-11-01,33467
2016-11-01,10306
2016-11-01,16942
2016-11-01,54097
2016-11-01,62219
2016-11-01,74145
2016-11-01,140644
2016-11-01,119133
2016-11-01,76828
2016-11-01,64793
2016-11-01,102679
2016-11-01,84776
2016-11-01,201378
2016-11-01,115184
2016-11-01,161675
2016-11-01,131192
2016-11-01,239152
2016-11-01,145557
2016-11-01,207214
2016-11-01,109920
2016-11-01,196056
2016-11-01,82649
2016-11-01,87758
2016-11-01,163813
2016-11-01,166389
2016-11-01,149075
2016-11-01,203547
2016-11-01,125076
2016-11-01,54346
2016-11-01,116324
2016-11-01,207433
2016-11-01,88279
2016-11-01,143584
2016-11-01,107619
2016-11-01,95426
2016-11-01,97713
2016-11-01,65094
2016-11-01,21318
2016-11-01,59993
2016-11-01,57480
2016-11-01,106266
2016-11-01,59420
2016-11-01,93633
2016-11-01,90981
2016-11-01,22591
2016-11-01,65333
2016-11-01,251402
2016-11-01,333910
2016-11-01,304093
2016-11-01,121016
2016-11-01,134229
2016-11-01,135046
2016-11-01,351300
2016-11-01,160931
2016-11-01,113560
2016-11-01,233613
2016-11-01,76396
2016-11-01,134265
2016-11-01,147817
2016-11-01,56580
2016-11-01,82317
2016-11-01,80946
2016-11-01,27938
2016-11-01,20583
2016-11-01,70889
2016-11-01,12242
2016-11-01,54449
2016-11-01,27732
2016-11-01,64584
2016-11-01,47322
2016-11-01,39273
2016-11-01,17251
2016-11-01,71195
2016-11-01,96102
2016-11-01,117278
2016-11-01,41691
2016-11-01,11002
2016-11-01,24823
2016-11-01,35561
2016-11-01,47889
2016-11-01,25892
2016-11-01,42570
2016-11-01,81873
2016-11-01,96267
2016-11-01,37062
2016-11-01,87832
2016-11-01,64691
2016-11-01,142232
2016-11-01,91607
2016-11-01,56197
2016-11-01,62284
2016-11-01,60210
2016-11-01,58480
2016-11-01,60986
2016-11-01,76343
2016-11-01,34741
2016-11-01,40291
2016-11-01,17246
2016-11-01,42216
2016-11-01,48385
2016-11-01,33381
2016-11-01,107054
2016-11-01,50148
2016-11-01,38157
2016-11-01,19720
2016-11-01,1
2016-11-01,54478
2016-11-01,83697
2016-11-01,67794
2016-11-01,61302
2016-11-01,56142
2016-11-01,81759
2016-11-01,83573
2016-11-01,39209
2016-11-01,24595
2016-11-01,61248
2016-11-01,44313
2016-11-01,72043
2016-11-01,43027
2016-11-01,21423
2016-11-01,21985
2016-11-01,36907
2016-11-01,14166
2016-11-01,14504
2016-11-01,22947
2016-11-01,19358
2016-11-01,36783
2016-11-01,65709
2016-11-01,16691
2016-11-01,37656
2016-11-01,31793
2016-11-01,36470
2016-11-01,71233
2016-11-01,37311
2016-11-01,60953
2016-11-01,72888
2016-11-01,25956
2016-11-01,45051
2016-11-01,33648
2016-11-01,7986
2016-11-01,40167
2016-11-01,85458
2016-11-01,72268
2016-11-01,106792
2016-11-01,91791
2016-11-01,105616
2016-11-01,65679
2016-11-01,37393
2016-11-01,55421
2016-11-01,57904
2016-11-01,70005
2016-11-01,79607
2016-11-01,88794
2016-11-01,34626
2016-11-01,59390
2016-11-01,75403
2016-11-01,44282
2016-11-01,49709
2016-11-01,37188
2016-11-01,73562
2016-11-01,48927
2016-11-01,64112
2016-11-01,51548
2016-11-01,31275
2016-11-01,83520
2016-11-01,62899
2016-11-01,76686
2016-11-01,67423
2016-11-01,58269
2016-11-01,60533
2016-11-01,75412
2016-11-01,91285
2016-11-01,41824
2016-11-01,64098
2016-11-01,34416
2016-11-01,57805
2016-11-01,75616
2016-11-01,94198
2016-11-01,143606
2016-11-01,43362
2016-11-01,34000
2016-11-01,22608
2016-11-01,16562
2016-11-01,25781
2016-11-01,45716
2016-11-01,42851
2016-11-01,43259
2016-11-01,23136
2016-11-01,30989
2016-11-01,28965
2016-11-01,86166
2016-11-01,50265
2016-11-01,60021
2016-11-01,39868
2016-11-01,56662
2016-11-01,59289
2016-11-01,34899
2016-11-01,52948
2016-11-01,34502
2016-11-01,58067
2016-11-01,41465
2016-11-01,37114
2016-11-01,71841
2016-11-01,66302
2016-11-01,45342
2016-11-01,39643
2016-11-01,87900
2016-11-01,33188
2016-11-01,17975
2016-11-01,49053
2016-11-01,14873
2016-11-01,51200
2016-11-01,23686
2016-11-01,20600
2016-11-01,41983
2016-11-01,9623
2016-11-01,37631
